pkt,channel,phi_ant1,phi_ant2,phi_ant3,t_ant1,t_ant2,t_ant3,meg_ant1,meg_ant2,meg_ant3
31,29,-79.47921568612564,-148.76078511179125,-128.472158992115,4902.75,4902.0,4902.25,142.3938200906205,142.68847185389575,143.05593311708537
31,29,47.96823402987171,37.11686068327028,49.71475451870495,4904.75,4904.0,4904.25,95.58765610684259,139.20129309744215,137.64446955835166
31,29,-149.03624346792645,139.55376797915858,160.85186254206042,4906.75,4906.0,4906.25,75.80237463298891,80.15609770940699,76.21679604916491
31,29,101.1887999282518,-25.95876926156064,9.057888128617655,4908.75,4908.0,4908.25,92.76313923105448,84.52810183601666,69.87131027825369
31,29,-67.5670090778746,-136.4502162909334,-113.60018986791779,4910.75,4910.0,4910.25,117.92370414806345,111.75866856758807,112.40106761058813
31,29,155.5923313322199,54.67335543240349,84.6742593752323,4912.75,4912.0,4912.25,130.67899601695748,126.24579200908043,118.51160280748886
31,29,-12.660622920258735,-86.77547739348009,-62.336761672181986,4914.75,4914.0,4914.25,141.4390328021229,142.22517358048822,140.00357138301865
31,29,119.45367272692094,112.52939800293686,122.68693654101057,4916.75,4916.0,4916.25,97.61659694949421,146.15402833996745,142.57980221616242
31,29,-77.06194368281356,-154.44003482817618,-129.01940047523658,4918.75,4918.0,4918.25,75.92759709091288,76.48529270389176,74.65252842335615
31,29,163.53998518795999,45.0,77.19573393471325,4920.75,4920.0,4920.25,91.76055797563568,79.19595949289331,67.68308503607086
31,29,4.474896506246098,-67.44912451833304,-44.36340642403651,4922.75,4922.0,4922.25,115.35163631262455,127.76932339180637,127.28707711311466
31,29,-135.34724289708578,129.045892568835,159.3818118768955,4924.75,4924.0,4924.25,116.6747616239262,115.88356225108028,107.9120011861517
31,29,56.09889924964232,-15.945395900922856,6.923448914810533,4926.75,4926.0,4926.25,150.60212481900777,138.32208789632983,141.0283659410404
31,29,180.0,174.2127570359685,-176.02750405924934,4928.75,4928.0,4928.25,103.0,148.75819305167695,144.34680460612904
31,29,-9.462322208025618,-76.8424572599852,-56.1038334366361,4930.75,4930.0,4930.25,72.99315036357865,79.07591289387686,77.10382610480494
31,29,-119.57783868126135,114.6235647861636,149.6208739886317,4932.75,4932.0,4932.25,85.0881895447306,79.20227269466452,67.23094525588644
31,29,76.97080519205626,4.184916125118416,27.824096384253263,4934.75,4934.0,4934.25,124.1974234837422,123.32882874656678,122.1187946222857
31,29,-71.56505117707798,-170.13419305691562,-141.581944655178,4936.75,4936.0,4936.25,120.16655108639841,116.7261752992875,111.04053313993047
31,29,130.60129464500451,55.55180950619229,81.58765470957317,4938.75,4938.0,4938.25,138.2931668593933,146.7310464761974,143.54441821262157
31,29,-100.10503636503796,-113.7203955723046,-102.93260839673952,4940.75,4940.0,4940.25,102.59142264341595,144.18044250174847,138.5135372445596
31,29,61.448608127039826,-7.288952323610133,16.127575825959813,4942.75,4942.0,4942.25,77.41446893184762,86.70063436907482,86.4002314811714
31,29,-48.93017554572549,-172.60040534011293,-138.65222278030632,4944.75,4944.0,4944.25,92.8493403315285,77.64663547121665,66.60330322138685
31,29,141.41460180733972,70.31288380187414,95.41702211385662,4946.75,4946.0,4946.25,120.2538980657176,115.76700738984316,116.52038448271615
31,29,5.440332031005505,-95.57219780396379,-65.19059162454046,4948.75,4948.0,4948.25,126.57013865837393,123.58397954427588,116.77756633874505
31,29,-162.47443162627712,129.05313694602648,150.10109816138544,4950.75,4950.0,4950.25,139.47401191619892,136.49908424601244,138.4232639407119
31,29,-33.52447324857696,-45.86369004459959,-32.5039889555625,4952.75,4952.0,4952.25,95.96353474106714,140.73023839957068,133.98880550254935
31,29,134.4929709390852,60.3408907640049,85.65676004831062,4954.75,4954.0,4954.25,79.90619500389191,82.85529554590943,79.22752047110903
31,29,21.467651439098987,-103.86968643850504,-65.62353138332523,4956.75,4956.0,4956.25,95.63472172804184,83.43260753446461,70.26378868236468
31,29,-145.87145292585484,142.61854648756898,165.06858282186246,4958.75,4958.0,4958.25,108.72442227944923,112.0044641967453,108.66922287382015
31,29,73.03385189146384,-29.86691685151299,3.122130462115708,4960.75,4960.0,4960.25,123.36936410632907,116.4688799637053,110.16351483136327
31,29,-92.35329686610831,-164.53878225955808,-140.04245106917094,4962.75,4962.0,4962.25,146.1232356608626,146.29422408283932,144.81022063376602
31,29,37.10423490570622,27.287987945515514,37.87498365109821,4964.75,4964.0,4964.25,97.8008179924892,141.77799547179387,136.82105101189654
31,29,-154.8406980839683,132.8789036033385,160.60218755144174,4966.75,4966.0,4966.25,72.91776189653656,76.41989269817121,75.27283706623524
31,29,86.955221555806,-36.591088267399286,-4.0856167799748775,4968.75,4968.0,4968.25,94.13288479590965,82.20097323024831,70.178344238091
31,29,-76.08750532347999,-149.6357289998397,-123.6900675259798,4970.75,4970.0,4970.25,112.29425630903835,114.7388338793802,111.77208953938369
31,29,138.90049374238188,45.0,75.35811545876662,4972.75,4972.0,4972.25,124.7397290361014,120.20815280171308,114.72575996697516
31,29,-20.600564075824867,-92.72631099390628,-70.11483488614456,4974.75,4974.0,4974.25,150.63200191194434,147.16657229140048,149.9399879951976
31,29,100.10503636503796,93.62657178387958,103.43102887068169,4976.75,4976.0,4976.25,102.59142264341595,142.28492541376264,137.7679207943562
31,29,-90.67403689798452,-166.89079180184572,-141.80131482398158,4978.75,4978.0,4978.25,85.00588214941364,74.95331880577403,77.62087348130012
31,29,156.22765118863532,31.087505323479988,66.03751102542182,4980.75,4980.0,4980.25,91.78779875342909,79.40403012442127,68.94200461257273
31,29,-16.699244233993618,-81.86989764584403,-61.504361381755025,4982.75,4982.0,4982.25,114.84337159801605,120.20815280171308,119.47384651043926
31,29,-147.76321344786982,109.74683660542613,142.34122581136415,4984.75,4984.0,4984.25,131.22880781291892,124.31009613060397,116.21101496846157
31,29,46.936800386221044,-22.52939800293685,1.1457628381751033,4986.75,4986.0,4986.25,146.4547711752676,146.15402833996745,150.02999700059985
31,29,174.11401216697175,166.5513849483135,176.24144431452805,4988.75,4988.0,4988.25,97.51410154434076,141.89080308462562,137.2953021774598
31,29,-21.139824808657664,-97.54942176826329,-72.01266534793855,4990.75,4990.0,4990.25,80.4114419718985,83.72574275573791,80.95677859203639
32,14,95.07370473006296,23.09682191816084,46.871744965288755,5002.75,5002.0,5002.25,214.8418022638984,221.77691493931462,216.4901845350038
32,14,-59.229591821213425,-141.88473808738763,-119.05460409907715,5004.75,5004.0,5004.25,152.46311029229332,230.05434140654685,226.503863101714
32,14,168.6900675259798,98.03944455083663,122.87290896506991,5006.75,5006.0,5006.25,173.3666634621547,178.75681805178792,175.02571239677897
32,14,11.106996677372294,-71.94574842850476,-48.64312821220605,5008.75,5008.0,5008.25,166.11140839809892,190.37331745809337,189.17980864775186
32,14,-136.7357045889284,153.43494882292205,175.4622274920934,5010.75,5010.0,5010.25,186.76188047886,190.0657780874821,189.59430371189956
32,14,11.469530332866904,-18.434948822922014,3.7930642816886415,5012.75,5012.0,5012.25,211.21789696898318,173.92527130926086,181.3973538947026
32,14,155.40588814793492,83.71999287430022,107.35402463626131,5014.75,5014.0,5014.25,221.054291973714,210.26174164597802,217.91970998512272
32,14,7.49585763972986,-79.1044963165873,-53.60448159309265,5016.75,5016.0,5016.25,153.3101431738944,216.91011963483865,217.40745157422728
32,14,-123.5110187978408,167.11672348673147,-170.5376777919744,5018.75,5018.0,5018.25,177.5049295090139,192.85486771144767,188.5656384392448
32,14,79.66344585350069,-9.039482803355119,17.411918634254178,5020.75,5020.0,5020.25,161.62301816263673,178.21335527956367,177.11578134090706
32,14,-75.52970589993413,-145.28690228535237,-120.61348102116587,5022.75,5022.0,5022.25,192.09372712298543,201.94306128213464,196.36954957426568
32,14,76.09731288577944,45.924045352772715,65.26891615413682,5024.75,5024.0,5024.25,208.09613163151303,175.38529014715004,181.66177363441105
32,14,-148.7201943042171,140.72895128474488,164.92212985606355,5026.75,5026.0,5026.25,217.63501556505105,219.59280498231263,226.8082890901477
32,14,48.778197707161596,-30.274517244820302,-9.251986223709062,5028.75,5028.0,5028.25,150.23315213360866,228.10962276940444,223.91292950609173
32,14,-75.65066795705287,-151.0735741647464,-124.14989537020264,5030.75,5030.0,5030.25,177.53872816937718,173.66634676873932,172.79467584390443
32,14,129.85211517586373,43.19600488379941,66.75899959068249,5032.75,5032.0,5032.25,157.61345120261782,179.69418465826882,177.39503938949363
32,14,-22.9214188979087,-88.80651057601797,-66.37062226934319,5034.75,5034.0,5034.25,190.00263156072342,192.04166214652489,192.10674116230282
32,14,127.551282126178,96.02557500836669,119.14297798197175,5036.75,5036.0,5036.25,201.8142710513803,181.0,188.9153249474484
32,14,-99.11135704478399,-170.4932280107343,-148.35795101117063,5038.75,5038.0,5038.25,214.7091055358389,211.91035840656772,217.30393461693237
32,14,111.3706222693432,23.23120051554141,48.83837329742784,5040.75,5040.0,5040.25,148.18906842274163,230.70543990118657,221.82200071228283
32,14,-18.32943185286849,-86.72951207681645,-63.87454975820332,5042.75,5042.0,5042.25,171.71196813268432,175.28548142958104,174.86566272427532
32,14,-167.78068707678062,102.01147838636544,128.27752348816549,5044.75,5044.0,5044.25,160.63934760823705,192.2082204277434,187.25650856512303
32,14,36.44816976617994,-36.09325581622025,-10.167775487411378,5046.75,5046.0,5046.25,190.20515240129535,191.81762171396042,186.93581786270923
32,14,-171.21224371243716,162.82409638425327,-177.78524487268078,5048.75,5048.0,5048.25,209.45882650296693,172.70205557549102,181.13530854032848
32,14,-33.690067525979785,-102.2075809144735,-78.2844404654922,5050.75,5050.0,5050.25,219.9386278033033,212.81212371479216,221.61678636782008
32,14,164.7778667737316,83.49437335431631,104.91475173954035,5052.75,5052.0,5052.25,152.34500319997372,229.47766775876042,221.4610575247937
32,14,39.38241940987317,-34.3236443173042,-7.7049971988389805,5054.75,5054.0,5054.25,173.3666634621547,175.5733464965568,171.5488268686207
32,14,-129.12603848380806,147.9294709649437,171.95710576649466,5056.75,5056.0,5056.25,172.73389939441535,186.4537476158632,185.82787734890587
32,14,77.72290194889199,6.546290783294037,30.69972255081441,5058.75,5058.0,5058.25,197.51708786836647,184.20097719610501,186.07794065928397
32,14,-127.97160376105042,-157.15023792835078,-135.22293965119752,5060.75,5060.0,5060.25,208.0384579831335,172.53985046939155,181.72781845386245
32,14,10.684912400002716,-59.2645122980799,-37.177660735178,5062.75,5062.0,5062.25,215.7405849625888,215.23243250030885,223.40322289528413
32,14,-140.39997342332506,130.9406536352007,156.2012907970989,5064.75,5064.0,5064.25,142.76203977248298,219.7544083744397,213.12203077110541
32,14,93.23361212488787,20.968507711316587,45.46580908276499,5066.75,5066.0,5066.25,177.28226081590904,178.84350701101786,173.9540169125163
32,14,-68.86017519134235,-154.44003482817618,-129.7225939170928,5068.75,5068.0,5068.25,160.822883943797,178.46568297574746,176.81911661356077
32,14,137.70651286770286,67.4926118990587,93.17983011986423,5070.75,5070.0,5070.25,194.67151820438445,195.92345444075855,198.3053201505194
32,14,-67.84303616236178,-96.3753209748085,-76.1119988390932,5072.75,5072.0,5072.25,209.46837470128997,180.11385288200353,187.48066566982314
32,14,75.25643716352926,3.708428157130453,28.162527374323613,5074.75,5074.0,5074.25,216.1157097482735,216.453228204155,224.5885126180767
32,14,-83.57652956344344,-164.40718906073369,-141.87220869363398,5076.75,5076.0,5076.25,151.95394038984313,223.21514285549716,218.65269264292166
32,14,151.8905837882341,77.5417535599951,104.51105950016908,5078.75,5078.0,5078.25,182.52944967867515,176.14766532656628,175.60182231400677
32,14,-4.477879573849643,-90.91421676044901,-66.19405648154229,5080.75,5080.0,5080.25,166.50825805346713,188.0239346466295,185.80904176062046
32,14,-157.75097634278762,134.78857741896073,156.64443514071402,5082.75,5082.0,5082.25,190.15782918407538,191.62724232217087,191.70811146114812
32,14,-12.890480629751375,-40.83638737994675,-20.344101255918392,5084.75,5084.0,5084.25,206.19650821485803,185.04323819042943,189.84203960134857
32,14,119.2857377693617,51.46593209893954,73.4496400896616,5086.75,5086.0,5086.25,216.69563908856125,213.49004660639332,221.16283593768642
32,14,-33.90627698844215,-119.58960856185031,-95.45262198781252,5088.75,5088.0,5088.25,146.99659860010368,228.84492565927692,221.0
32,14,-163.96766064606405,122.71604455889285,146.22068678371525,5090.75,5090.0,5090.25,181.04143172213367,179.47144619688115,178.05897899291682
32,14,38.176537600966476,-46.9901722497549,-21.625835634951798,5092.75,5092.0,5092.25,166.6433316997713,183.25119372053211,181.79658962697846
32,14,-109.3897900767942,177.3021943666837,-155.8831585445312,5094.75,5094.0,5094.25,189.76301009416986,191.21192431435855,188.4489320744482
32,14,44.804452023729155,17.447188423282206,36.20510303455666,5096.75,5096.0,5096.25,207.18349355100662,183.43936327844142,189.61276328348785
32,14,179.7322646612978,106.49489100506224,130.7703913882259,5098.75,5098.0,5098.25,214.00233643584357,214.8418022638984,220.51077071199947
32,14,20.24368814541408,-58.59483633407498,-36.66098050604982,5100.75,5100.0,5100.25,150.28306624500314,222.61176967986216,219.4014585183973
32,14,-105.47401268875828,-176.80244222614914,-151.46486340130772,5102.75,5102.0,5102.25,183.65728953678916,179.27911200137063,182.12358441453975
32,14,101.37921391487669,18.53599947566719,42.03513869083978,5104.75,5104.0,5104.25,162.18816233005415,179.30142219179413,177.72169254201918
32,14,-46.51312155606831,-113.96248897457819,-90.91910478371423,5106.75,5106.0,5106.25,187.44865963777923,187.12829823412602,187.02406262296842
32,14,103.36693069631686,71.87253899165577,93.42121927642928,5108.75,5108.0,5108.25,207.62466134830902,176.77386684688437,184.32851108821987
32,14,-119.35775354279129,170.5376777919744,-166.473605405945,5110.75,5110.0,5110.25,220.29071700822982,212.8966885604377,218.04815981796315
32,14,83.95149333899937,-1.0230301886678357,24.227745317954174,5112.75,5112.0,5112.25,151.8453160291749,224.03571143904716,219.31712199461307
32,14,-54.87559607326643,-121.2930389959202,-99.35670798752865,5114.75,5114.0,5114.25,177.28226081590904,179.0474797365213,178.3732042656632
32,14,147.99461679191646,63.009492933665115,88.39997528485226,5116.75,5116.0,5116.25,160.37767924496225,180.67927385286893,179.06981878585788
32,14,-7.431407971172508,-79.45396598690978,-53.315125756791886,5118.75,5118.0,5118.25,185.5586160758912,191.23022773609824,185.80096878111263
32,14,142.07637817763683,113.07041224982466,134.11176450476026,5120.75,5120.0,5120.25,206.63494380186523,176.08236708995025,182.4554740203757
32,14,-71.48041936342499,-144.94057303311303,-119.51583028608435,5122.75,5122.0,5122.25,214.0864311440592,208.9042843026442,217.1865557533431
32,14,129.36931724236476,49.733438330575474,71.15285843567567,5124.75,5124.0,5124.25,151.34397906755325,222.79138223908032,219.78398485785996
32,14,0.0,-71.66504370996475,-45.22468817962451,5126.75,5126.0,5126.25,180.0,181.19878586789704,180.31361568112374
32,14,-150.0413294731806,125.35415574338805,150.0602358508192,5128.75,5128.0,5128.25,166.20770138594662,181.463494951464,182.33211456021672
32,14,58.51253063578603,-15.442446600069568,8.3929251873925,5130.75,5130.0,5130.25,187.62729012593024,187.77912557044246,184.98108011361595
32,14,-152.07396602994598,177.4551956201869,-159.91181192785234,5132.75,5132.0,5132.25,207.1183236703117,180.1776900728833,186.33571852975484
32,14,-12.642152327889853,-84.0754180180175,-60.41606148063619,5134.75,5134.0,5134.25,219.31712199461307,213.13845265460662,220.7826985975124
32,14,-168.76071580030236,105.16446089973844,129.97388958430176,5136.75,5136.0,5136.25,159.05030650709227,221.72054483064937,217.91970998512272
32,14,54.954606943555696,-12.291348762866606,9.673355432403497,5138.75,5138.0,5138.25,175.88916964952674,183.1993449769949,178.53851125177448
32,14,-98.58362148011392,176.82016988013575,-157.01128319791937,5140.75,5140.0,5140.25,160.80111939908875,180.27756377319943,179.23448328934919
32,14,104.25003269780359,35.33133133891637,60.10754458119544,5142.75,5142.0,5142.25,195.0,193.66982212001952,192.62658175859326
32,14,-101.08828646356078,-132.7630209365623,-112.38013505195957,5144.75,5144.0,5144.25,202.7856010667424,181.1573901335521,183.8477631085024
32,14,36.142041236371654,-36.107451291751865,-10.53918372862823,5146.75,5146.0,5146.25,220.41778512633687,210.41863035387337,218.6892772862904
33,36,139.12139533128357,69.20415321704212,93.60328863654024,5158.75,5158.0,5158.25,403.38691104199205,391.50606636423913,397.7863748295057
33,36,74.05460409907715,-97.57467968315784,-66.52039701722055,5160.75,5160.0,5160.25,473.2071428032337,379.30989968625914,240.9502023240487
33,36,-100.24408744645865,-169.2273523517793,-147.95959492616015,5162.75,5162.0,5162.25,674.7562522867054,690.1630242196403,693.6627422602428
33,36,105.34527721166998,19.848725851039212,47.2135020895284,5164.75,5164.0,5164.25,891.7936981163301,692.1170421251019,714.003501391975
33,36,-61.35375004930872,-131.76327240180498,-107.51147624465656,5166.75,5166.0,5166.25,1022.1100723503316,1026.9430363949111,1020.2832939924087
33,36,38.659808254090095,50.45755348510459,59.025128864862594,5168.75,5168.0,5168.25,480.2343178074637,1003.6916857282421,884.0752230438312
33,36,-166.59412475886344,120.74534928177331,145.67554146365748,5170.75,5170.0,5170.25,396.81229819651514,404.911101354359,400.7954590561126
33,36,127.96930623199906,-41.7178154801609,-9.836554505438967,5172.75,5172.0,5172.25,479.4882688867372,395.21386615350434,251.70021851400924
33,36,-50.26002221567099,-116.33617444704433,-94.9329466286774,5174.75,5174.0,5174.25,671.0417274655878,671.7201798368127,674.4983320957881
33,36,154.91763446249485,64.21267181718562,95.94857194742063,5176.75,5176.0,5176.25,898.7530250296795,691.9031724164877,694.740958919222
33,36,-9.682090781559713,-83.6598082540901,-58.067211975765865,5178.75,5178.0,5178.25,1028.6520305720492,1005.1477503332532,1003.9247979804063
33,36,93.08765128498507,102.3478677023714,110.21195352317301,5180.75,5180.0,5180.25,482.70073544588683,996.0411638080024,877.0051311138379
33,36,-120.42185216266785,170.47179536085775,-168.9623838191802,5182.75,5182.0,5182.25,398.9235515734813,428.9172414347551,412.6330088589617
33,36,172.19461836032448,2.1267174875404162,34.5085229876684,5184.75,5184.0,5184.25,449.16144090961325,377.2598573927525,232.99785406737118
33,36,0.8693684729963468,-71.21877685580773,-46.453280973849544,5186.75,5186.0,5186.25,659.0758681669357,680.2183472973952,669.1382517835908
33,36,-151.65848753328999,119.49495581768772,152.0227598877437,5188.75,5188.0,5188.25,952.1281426362737,682.4456022277526,707.7068602182686
33,36,38.41503070355821,-34.873894480403855,-9.186314773952352,5190.75,5190.0,5190.25,1023.5721762533408,993.4027380674969,989.6933868628205
33,36,141.62458275673922,154.47796279474483,162.7856288317097,5192.75,5192.0,5192.25,471.9629222725022,1007.2919139951435,905.5655691334559
33,36,-66.78215040152655,-138.6138807520037,-115.64629727049577,5194.75,5194.0,5194.25,390.63665982598195,403.8539339909914,390.4676683158287
33,36,-140.620533828592,47.948686341839746,82.21298204536754,5196.75,5196.0,5196.25,447.6293109259044,398.628900106352,236.17789905069438
33,36,47.26206681375779,-23.771416899918947,1.0184843477131498,5198.75,5198.0,5198.25,680.7672142516852,669.8275897572448,675.1066582400148
33,36,-104.76919853029163,165.3370457597902,-162.621668654051,5200.75,5200.0,5200.25,910.0681293178,687.3870816359586,703.0938770889702
33,36,84.30588221319543,16.145756922442313,37.588822397967284,5202.75,5202.0,5202.25,1038.1223434643914,1021.2820374411763,1036.0815604960837
33,36,-165.8505239136548,-159.17444339212656,-150.5142273019216,5204.75,5204.0,5204.25,490.893063711436,970.3988870562456,877.6787567213872
33,36,-16.225275361178205,-89.58179005850292,-64.40597075400117,5206.75,5206.0,5206.25,393.6800731558558,411.01094875927583,395.8408771210977
33,36,-88.54055064500774,103.43315227354593,139.01417569541104,5208.75,5208.0,5208.25,471.1528414431988,391.71673438851195,242.4252462100431
33,36,97.98331587893331,27.023102280699955,51.68857151879904,5210.75,5210.0,5210.25,662.4198064671677,671.289058453957,667.8113506073403
33,36,-54.535929284069326,-144.53846273398614,-116.92539724046522,5212.75,5212.0,5212.25,904.8723666904633,699.8114031651671,711.083680026479
33,36,131.84012815682274,62.30919411331964,83.75984443269041,5214.75,5214.0,5214.25,1013.4105781962216,1024.3168455121686,1011.9960474231112
33,36,-122.91127215368364,-112.24662212399586,-103.57914790946708,5216.75,5216.0,5216.25,469.31972044652036,1003.7136045705467,881.6450532952589
33,36,27.71208816085672,-48.30763544845932,-21.205164620122204,5218.75,5218.0,5218.25,402.1256022687439,404.4317000434066,392.58120179142566
33,36,-37.59134349534039,151.22970273715802,-170.83765295427833,5220.75,5220.0,5220.25,460.63651613826715,371.90993533381175,219.80445855350612
33,36,145.7098729360333,74.53367371085884,96.266523153252,5222.75,5222.0,5222.25,662.0709931721824,689.9862317466922,687.1055231913073
33,36,-10.111241908121356,-95.32431643716127,-67.19028889612254,5224.75,5224.0,5224.25,899.9777775034225,678.9293041252528,696.4653616656036
33,36,-178.48814565717322,106.55266637991127,132.49288784486592,5226.75,5226.0,5226.25,1023.3562429574562,1010.893169429886,1002.2225301798
33,36,-73.03187324106875,-62.1929584684989,-52.76516601842534,5228.75,5228.0,5228.25,469.43583161066863,990.3635696046176,879.2178342140246
33,36,80.51450926128688,5.473546971929992,31.40905155215867,5230.75,5230.0,5230.25,406.5587288449234,408.8642806604656,397.2027190239261
33,36,10.853114705070233,-159.0330626599131,-129.19841311235302,5232.75,5232.0,5232.25,467.3596045873028,408.0159310615212,265.81948762270986
33,36,-163.56758430890488,127.15478218076737,148.6182439390577,5234.75,5234.0,5234.25,678.7230657639387,683.8084527117225,681.7250178774432
33,36,43.05621684752485,-44.64777628432103,-16.14849155113314,5236.75,5236.0,5236.25,896.4201024073477,690.1492592186128,697.5213258388593
33,36,-124.59072634520092,165.06858282186246,-170.18915645884124,5238.75,5238.0,5238.25,1041.0235347964042,1009.0713552569016,1027.019474012056
33,36,-17.013413718696135,-7.52598001722541,1.2482197041840934,5240.75,5240.0,5240.25,471.64075311618274,992.5502506170658,872.2069708503825
33,36,132.37913536096795,60.7320047851073,86.0255389138422,5242.75,5242.0,5242.25,402.0572098594925,417.2673004202462,403.97153365057784
33,36,63.487902393346786,-108.24268182812344,-76.67546873810922,5244.75,5244.0,5244.25,483.8853169915368,376.9456194200962,234.30749027719963
33,36,-112.7180637427371,179.65844947344294,-158.64322732659522,5246.75,5246.0,5246.25,673.2317580150241,671.0119223978065,670.0089551640336
33,36,93.97077802939613,6.10331621639996,37.99672178207901,5248.75,5248.0,5248.25,924.218588863046,667.7851450878494,701.7357052338153
33,36,-74.72017419217221,-143.95193474887174,-120.06601913760478,5250.75,5250.0,5250.25,1016.9488679378132,1017.9047106679483,1017.9690565041748
33,36,28.97326761820621,39.69660245317814,47.54172754568844,5252.75,5252.0,5252.25,478.9415413179358,1009.8286983444272,876.968072394885
33,36,-172.71597634558316,110.62211123759462,133.96589245511655,5254.75,5254.0,5254.25,402.2461932697436,406.0160095365698,391.8009698813927
33,36,112.1131875449154,-54.37611134995514,-23.707739814707537,5256.75,5256.0,5256.25,443.63273098363703,386.2913408296904,251.1991242022949
33,36,-62.48010756904983,-133.31884548615994,-108.88818657757506,5258.75,5258.0,5258.25,670.9135562797937,674.8703579206898,679.5947321749926
33,36,146.34515889412094,56.75371479815325,88.59272777912149,5260.75,5260.0,5260.25,902.2200396799001,680.3601987182967,692.2087835328298
33,36,-25.04763705206585,-97.05573490804535,-72.60537366071105,5262.75,5262.0,5262.25,1013.294133013707,1025.768004960186,1010.1980003939823
33,36,78.9828883812108,89.47004387453316,98.4821741876239,5264.75,5264.0,5264.25,460.48669904786607,973.0416229535097,874.5661781706402
33,36,-132.9472665585174,155.9079804710097,178.26866479865657,5266.75,5266.0,5266.25,394.8189458473339,404.2103412828524,397.1813187953331
33,36,159.53081036751786,-9.290631601804655,26.459339526709307,5268.75,5268.0,5268.25,463.2493928760188,384.0377585602749,242.39018131929356
33,36,-16.399356297535302,-85.86634149183256,-62.11151936166721,5270.75,5270.0,5270.25,658.8019429236681,679.7683428933713,677.7093772407168
33,36,-163.3311449535212,104.4162099083813,137.07419207026024,5272.75,5272.0,5272.25,902.9429660836836,694.8798457287418,703.3249604556913
33,36,25.854404299128408,-42.00422683221721,-20.29756977222869,5274.75,5274.0,5274.25,1045.665816597253,1001.2172591400928,1011.8310135590823
33,36,127.12958007646208,137.02231582873887,144.8871692976056,5276.75,5276.0,5276.25,485.4049855533008,1001.8872192018421,893.6201653946715
33,36,-82.64762064010766,-157.17321334925958,-130.2110024562987,5278.75,5278.0,5278.25,406.34098981028234,404.6949468426805,398.0766257895583
33,36,-149.41072035464933,39.360708240198775,73.5295715603914,5280.75,5280.0,5280.25,446.07734755308974,395.77392536649,239.84161440417301
33,36,32.983349814261224,-38.00696755269059,-13.995008657116056,5282.75,5282.0,5282.25,652.0996856309624,685.3349546024922,674.0066765247952
33,36,-113.3867667510602,156.11460202623536,-175.04455105994774,5284.75,5284.0,5284.25,919.54390868517,679.1656646209377,694.5962856220871
33,36,72.01196707024593,3.373059279030373,24.71988530503716,5286.75,5286.0,5286.25,1013.5408230554899,1019.7666399721063,1013.9117318583507
33,36,-175.28648583761534,-165.55850045956697,-155.77225468204585,5288.75,5288.0,5288.25,474.6050990033714,994.4209370281783,899.2002001779136
33,36,-32.999300817238634,-103.86968643850504,-80.3969598280473,5290.75,5290.0,5290.25,391.0920607734194,417.163037672323,401.62793727528464
33,36,-97.93777668814876,90.29010273362816,125.62453337907569,5292.75,5292.0,5292.25,463.4403953045095,395.005063258688,230.05434140654685
33,36,85.85911399648016,13.80961625187357,35.44807542963867,5294.75,5294.0,5294.25,664.7352856588855,674.4968495108037,669.0059790465255
33,36,-65.49773701743071,-151.9766897575156,-123.55424214743259,5296.75,5296.0,5296.25,894.5596682167154,685.3531936162551,701.9750707824318
33,36,124.38034472384487,51.92795511557106,76.97170952432434,5298.75,5298.0,5298.25,1035.9777989899203,1020.024509509453,1020.2627112660741
33,36,-127.84373709201826,-120.73413536573472,-111.29839736493788,5300.75,5300.0,5300.25,482.4696881670392,984.2382841568398,867.2306498273687
33,36,18.80881483485129,-53.47509361498618,-29.76225945216094,5302.75,5302.0,5302.25,387.7034949545851,431.8078276270591,408.9425387508617
34,21,20.794114955503648,-49.763641690726175,-25.057615418303023,5314.75,5314.0,5314.25,169.008875506584,170.29386365926402,170.0
34,21,-109.15561244543966,145.94673112974502,170.65102241071276,5316.75,5316.0,5316.25,100.56838469419701,175.0114281982751,166.20770138594662
34,21,117.8475782597882,49.707852244372226,71.95883040316481,5318.75,5318.0,5318.25,179.82491484774852,180.92263539977523,184.04890654388578
34,21,-41.65967792030115,-120.34324888423956,-98.04609100745242,5320.75,5320.0,5320.25,182.03571078225283,190.03157632351525,192.89893727027115
34,21,161.2458579360035,91.05118074954376,113.3012097105102,5322.75,5322.0,5322.25,227.0550594018993,218.03669415949238,219.9386278033033
34,21,-51.29394818895109,-73.07248693585295,-55.22216863363612,5324.75,5324.0,5324.25,193.4993540040896,216.3746750430836,219.14607000811128
34,21,77.855721950433,7.037940763184669,29.0212732247026,5326.75,5326.0,5326.25,161.61683080669542,163.22989922192562,166.96406799069075
34,21,-61.260204708311946,-157.65523270867982,-135.0,5328.75,5328.0,5328.25,106.06601717798212,176.23280057923387,173.94826817189067
34,21,174.09385888622953,107.24145939894,129.15543412261314,5330.75,5330.0,5330.25,174.92855684535903,182.1867174082677,180.54362353736008
34,21,16.82140989004083,-69.33639086514452,-45.65854317756361,5332.75,5332.0,5332.25,179.68861956172958,187.03208280934052,184.56706098326433
34,21,-133.15238973400542,152.73767152985496,177.13759477388828,5334.75,5334.0,5334.25,219.31712199461307,220.49263026232876,220.27482833950862
34,21,14.758724460756449,-7.975039729992883,10.784297867562596,5336.75,5336.0,5336.25,192.34604232996318,209.02152999152986,213.7755832643195
34,21,141.3401917459099,72.24174151735733,94.18491612511845,5338.75,5338.0,5338.25,166.48123017325406,160.65490966665163,164.43843832875572
