pkt,angle_ant1,angle_ant2,angle_ant3,angle_ant4,Total_angle_average,tetha_ant1,tetha_ant2,tetha_ant3,tetha_ant4
51,-1.410504634739642,-5.090495232129126,-2.771899601652226,0.5612159700019838,-2.1779208746297525,-0.011754732555616142,-0.042424795385958024,-0.023100640221016336,0.004678717706869524
52,-0.4759827994453103,-4.607919730909874,-2.159437514431686,1.3118923750608509,-1.4828619174315048,-0.003966488083473399,-0.03840313968374205,-0.01799653727152434,0.010934689348302214
53,0.018149683563618724,-4.532371827024681,-1.9493049923004984,1.6337591626341648,-1.207441993281849,0.00015143649212047598,-0.03777354007035265,-0.01624538394579261,0.013616967159477482
54,-0.06447742218445734,-3.838164539262592,-1.1640291051436462,1.4175492988292866,-0.9122804419403521,-0.000537249394633477,-0.03198813478254583,-0.009700944948054246,0.011814875927636222
55,-0.23900188790663407,-4.497944499263195,-1.6696990973993675,1.0635746547915763,-1.335767707444405,-0.001991678486561986,-0.0374866591194076,-0.013915069095407717,0.008864955051609053
56,-0.5751055998390896,-5.116066745654665,-2.1962527795727724,0.6374207153423591,-1.8125011024310418,-0.004792617557946056,-0.04263791622014918,-0.018303189644302543,0.005313559114393258
57,-1.4104761971543949,-5.167913968660392,-2.184308982429186,0.8140440221813394,-1.9871637815156584,-0.011754610562231066,-0.0430700939903633,-0.01820365424746558,0.006785715243411775
58,-0.8516371877093526,-4.884998684948408,-1.8086198123917478,1.2755497162044105,-1.5674264922112744,-0.0070974392739220375,-0.040712407191421815,-0.015072832428870427,0.010631700237445524
59,-0.6784615127031992,-4.966028286734075,-1.8028449218610696,1.3784797112967055,-1.5172137525004097,-0.005654288830104389,-0.041387641238402946,-0.015024702518942687,0.01148944469451619
60,-1.4277798513084803,-4.993138170657721,-1.7405564049916271,1.5805055259063325,-1.6452422252628742,-0.011899062079351692,-0.04161362627269481,-0.014505528814157901,0.013173376672343598
61,-1.057988951473861,-4.838172609991723,-1.5163764420134918,1.8644140101021303,-1.3870309983442364,-0.008817316127021944,-0.040322225392525966,-0.012637326992872207,0.015539348231289265
62,-0.7284561282767128,-4.718602960116841,-1.3031808244120797,2.1257980627743955,-1.1561104625078094,-0.006071097844501165,-0.03932579542979434,-0.0108606657256669,0.017717600686980396
63,-1.0330024671421956,-4.1744440489443555,-1.7730882873846001,1.7485623911005446,-1.3079931030926517,-0.008609073339761653,-0.034790655211947574,-0.01477689517858205,0.014573800999458477
64,-1.3784245361488672,-4.7005815716104635,-2.2544096730787384,1.32968860969822,-1.7509317927849626,-0.011487723087904585,-0.03917562121301343,-0.018788269952002237,0.011082953736254321
65,-1.646974764827204,-5.155829920066005,-2.6548791673583585,1.004265349344102,-2.113354625726866,-0.013725703987832119,-0.042969676188058005,-0.022125727349974547,0.008370980290243722
66,-1.2092306694214763,-4.947061537559737,-2.368300686001488,1.3720326028871943,-1.7881400725238767,-0.010077572808096076,-0.041229903081710574,-0.019737498517209278,0.011435865186701227
67,-1.492191064098539,-5.360375324279496,-2.754094833305323,1.0345682774840606,-2.143023236049824,-0.01243565038300287,-0.044674425747654824,-0.022952641237873373,0.00862353571283229
68,-0.9488729720437623,-4.977161061551379,-2.3268309795331317,1.5062266968254325,-1.6866595790757102,-0.007907487575951475,-0.04148079842845872,-0.019391863874653397,0.012554364863246036
69,-0.9488729720437623,-4.977161061551379,-2.3268309795331317,1.5062266968254325,-1.6866595790757102,-0.007907487575951475,-0.04148079842845872,-0.019391863874653397,0.012554364863246036
70,-0.9488729720437623,-4.977161061551379,-2.3268309795331317,1.5062266968254325,-1.6866595790757102,-0.007907487575951475,-0.04148079842845872,-0.019391863874653397,0.012554364863246036
71,-0.9488729720437623,-4.977161061551379,-2.3268309795331317,1.5062266968254325,-1.6866595790757102,-0.007907487575951475,-0.04148079842845872,-0.019391863874653397,0.012554364863246036
