pkt,sample_idx,ant_array,ant_num,channel,rssi,i,q
48,506,1,1,11,-67,318,310
48,507,1,1,11,-67,160,404
48,508,1,1,11,-67,-34,449
48,509,1,1,11,-67,-190,429
48,510,1,1,11,-67,-308,352
48,511,1,1,11,-67,-386,214
49,456,1,2,11,-67,381,190
49,457,1,2,11,-67,307,317
49,458,1,2,11,-67,183,415
49,459,1,2,11,-67,48,456
49,460,1,2,11,-67,-104,444
49,461,1,2,11,-67,-264,362
49,462,1,2,11,-67,-364,242
49,463,1,2,11,-67,-399,94
49,472,1,0,11,-67,382,-425
49,473,1,0,11,-67,537,-265
49,474,1,0,11,-67,608,-70
49,475,1,0,11,-67,581,163
49,476,1,0,11,-67,459,353
49,477,1,0,11,-67,266,498
49,478,1,0,11,-67,-4,576
49,479,1,0,11,-67,-254,544
50,392,1,1,11,-67,560,63
50,393,1,1,11,-67,477,250
50,394,1,1,11,-67,337,391
50,395,1,1,11,-67,129,494
50,396,1,1,11,-67,-69,521
50,397,1,1,11,-67,-251,476
50,398,1,1,11,-67,-409,344
50,399,1,1,11,-67,-494,175
50,408,1,2,11,-67,365,171
50,409,1,2,11,-67,245,297
50,410,1,2,11,-67,102,376
50,411,1,2,11,-67,-55,402
50,412,1,2,11,-67,-229,362
50,413,1,2,11,-67,-356,263
50,414,1,2,11,-67,-432,129
50,415,1,2,11,-67,-439,-37
51,264,1,0,11,-67,157,381
51,265,1,0,11,-67,6,397
51,266,1,0,11,-67,-164,350
51,267,1,0,11,-67,-297,253
51,268,1,0,11,-67,-394,112
51,269,1,0,11,-67,-437,-61
51,270,1,0,11,-67,-402,-189
51,271,1,0,11,-67,-300,-277
51,280,1,1,11,-67,607,89
51,281,1,1,11,-67,571,299
51,282,1,1,11,-67,451,472
51,283,1,1,11,-67,247,604
51,284,1,1,11,-67,36,653
51,285,1,1,11,-67,-184,615
51,286,1,1,11,-67,-415,463
51,287,1,1,11,-67,-576,255
52,168,1,2,11,-67,71,450
52,169,1,2,11,-67,-84,420
52,170,1,2,11,-67,-265,335
52,171,1,2,11,-67,-400,217
52,172,1,2,11,-67,-475,71
52,173,1,2,11,-67,-466,-102
52,174,1,2,11,-67,-391,-234
52,175,1,2,11,-67,-266,-320
52,184,1,0,11,-67,585,213
52,185,1,0,11,-67,480,417
52,186,1,0,11,-67,296,549
52,187,1,0,11,-67,42,602
52,188,1,0,11,-67,-180,563
52,189,1,0,11,-67,-371,450
52,190,1,0,11,-67,-525,242
52,191,1,0,11,-67,-583,1
53,360,1,1,11,-67,335,304
53,361,1,1,11,-67,207,388
53,362,1,1,11,-67,40,428
53,363,1,1,11,-67,-107,404
53,364,1,1,11,-67,-236,323
53,365,1,1,11,-67,-352,180
53,366,1,1,11,-67,-413,33
53,367,1,1,11,-67,-417,-105
53,376,1,2,11,-67,497,-243
53,377,1,2,11,-67,564,-23
53,378,1,2,11,-67,554,196
53,379,1,2,11,-67,453,401
53,380,1,2,11,-67,293,524
53,381,1,2,11,-67,77,578
53,382,1,2,11,-67,-203,556
53,383,1,2,11,-67,-434,459
54,424,1,0,11,-67,458,-393
54,425,1,0,11,-67,568,-199
54,426,1,0,11,-67,585,53
54,427,1,0,11,-67,508,267
54,428,1,0,11,-67,342,457
54,429,1,0,11,-67,146,559
54,430,1,0,11,-67,-76,592
54,431,1,0,11,-67,-331,541
54,440,1,1,11,-67,478,-40
54,441,1,1,11,-67,440,161
54,442,1,1,11,-67,321,352
54,443,1,1,11,-67,164,465
54,444,1,1,11,-67,-23,506
54,445,1,1,11,-67,-235,462
54,446,1,1,11,-67,-393,352
54,447,1,1,11,-67,-507,166
55,296,1,2,11,-67,409,264
55,297,1,2,11,-67,251,416
55,298,1,2,11,-67,89,497
55,299,1,2,11,-67,-96,515
55,300,1,2,11,-67,-248,455
55,301,1,2,11,-67,-376,332
55,302,1,2,11,-67,-470,140
55,303,1,2,11,-67,-489,-58
55,312,1,0,11,-67,303,311
55,313,1,0,11,-67,133,390
55,314,1,0,11,-67,-33,397
55,315,1,0,11,-67,-189,342
55,316,1,0,11,-67,-325,219
55,317,1,0,11,-67,-394,76
55,318,1,0,11,-67,-406,-77
55,319,1,0,11,-67,-344,-237
56,232,1,1,11,-67,524,184
56,233,1,1,11,-67,415,390
56,234,1,1,11,-67,234,562
56,235,1,1,11,-67,47,631
56,236,1,1,11,-67,-169,605
56,237,1,1,11,-67,-353,484
56,238,1,1,11,-67,-514,296
56,239,1,1,11,-67,-627,36
56,248,1,2,11,-67,305,392
56,249,1,2,11,-67,139,481
56,250,1,2,11,-67,-63,511
56,251,1,2,11,-67,-236,471
56,252,1,2,11,-67,-384,372
56,253,1,2,11,-67,-498,203
56,254,1,2,11,-67,-535,22
56,255,1,2,11,-67,-494,-187
71,136,1,1,27,-67,62,561
71,137,1,1,27,-67,-175,526
71,138,1,1,27,-67,-363,421
71,139,1,1,27,-67,-507,240
71,140,1,1,27,-67,-561,46
71,141,1,1,27,-67,-529,-183
71,142,1,1,27,-67,-428,-367
71,143,1,1,27,-67,-243,-517
71,152,1,2,27,-67,-205,495
71,153,1,2,27,-67,-378,370
71,154,1,2,27,-67,-482,207
71,155,1,2,27,-67,-524,-9
71,156,1,2,27,-67,-488,-198
71,157,1,2,27,-67,-385,-357
71,158,1,2,27,-67,-201,-479
71,159,1,2,27,-67,-3,-521
72,72,1,0,27,-67,-307,273
72,73,1,0,27,-67,-387,143
72,74,1,0,27,-67,-409,6
72,75,1,0,27,-67,-371,-156
72,76,1,0,27,-67,-287,-281
72,77,1,0,27,-67,-151,-372
72,78,1,0,27,-67,-11,-394
72,79,1,0,27,-67,149,-358
72,88,1,1,27,-67,-34,564
72,89,1,1,27,-67,-260,499
72,90,1,1,27,-67,-426,368
72,91,1,1,27,-67,-540,163
72,92,1,1,27,-67,-564,-43
72,93,1,1,27,-67,-498,-268
72,94,1,1,27,-67,-364,-435
72,95,1,1,27,-67,-150,-553
73,168,1,2,27,-67,-241,329
73,169,1,2,27,-67,-351,212
73,170,1,2,27,-67,-405,42
73,171,1,2,27,-67,-389,-114
73,172,1,2,27,-67,-310,-261
73,173,1,2,27,-67,-204,-345
73,174,1,2,27,-67,-60,-378
73,175,1,2,27,-67,80,-365
73,184,1,0,27,-67,72,567
73,185,1,0,27,-67,-132,551
73,186,1,0,27,-67,-323,458
73,187,1,0,27,-67,-481,275
73,188,1,0,27,-67,-549,71
73,189,1,0,27,-67,-533,-170
73,190,1,0,27,-67,-443,-361
73,191,1,0,27,-67,-268,-514
74,40,1,1,27,-67,-28,561
74,41,1,1,27,-67,-254,495
74,42,1,1,27,-67,-418,365
74,43,1,1,27,-67,-522,186
74,44,1,1,27,-67,-551,-46
74,45,1,1,27,-67,-496,-252
74,46,1,1,27,-67,-353,-450
74,47,1,1,27,-67,-168,-558
74,56,1,2,27,-67,-320,420
74,57,1,2,27,-67,-449,277
74,58,1,2,27,-67,-519,75
74,59,1,2,27,-67,-509,-113
74,60,1,2,27,-67,-418,-306
74,61,1,2,27,-67,-277,-441
74,62,1,2,27,-67,-69,-526
74,63,1,2,27,-67,131,-520
75,104,1,0,27,-67,-337,405
75,105,1,0,27,-67,-467,253
75,106,1,0,27,-67,-531,44
75,107,1,0,27,-67,-517,-145
75,108,1,0,27,-67,-426,-330
75,109,1,0,27,-67,-296,-453
75,110,1,0,27,-67,-109,-531
75,111,1,0,27,-67,77,-535
